"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DCTN4",1632.36953152055,0.038295465663864,0.0516194938876035,0.741879913570029,0.458160096798262,0.60959908398588
"DCTN5",2989.58687292335,-0.231929341021684,0.052956417603067,-4.37962671040369,1.18882779432126e-05,5.86157823751315e-05
"DCTN6",820.889833699585,0.15372702335648,0.0692622376084944,2.21949259314179,0.026453230571696,0.0609404232546966
"DCTPP1",683.93218343677,-0.469125190329779,0.0784051811923112,-5.98334425347625,2.18602061119036e-09,1.78572518114905e-08
"DCUN1D1",865.994040730424,0.0201202402396936,0.0995324946910334,0.20214745246917,0.839801451825888,0.920172429749504
"DCUN1D2",587.055969370297,0.272656115039577,0.0935578612291154,2.91430470360866,0.00356481776423213,0.0105692017990282
"DCUN1D3",1099.08674246477,-0.23309033351301,0.0837024086390081,-2.78475060996491,0.0053568906932354,0.0151562874863248
"DCUN1D4",786.71138983605,0.123809661548445,0.0957059786108536,1.29364605373153,0.195787707076,0.319039760386131
"DCUN1D5",935.837640304039,-0.188869608527561,0.0764240975492966,-2.47133580354982,0.0134609351323598,0.0341489985106996
"DCX",2.44591797488634,-6.06626050035436,1.42124186305482,-4.26828160501515,1.96984554696308e-05,9.33237601096194e-05
"DCXR",2341.33858842525,-0.230529145588734,0.110548846439281,-2.08531479987311,0.0370407348794906,0.081210296347633
"DCXR-DT",4.96349492726008,0.0013866037636985,1.0156229050068,0.00136527421433964,0.99891066912153,0.999269516206594
"DDA1",2636.89747854813,-0.225692448824837,0.0827742020422349,-2.7266037395284,0.00639898342206192,0.0177382283512571
"DDAH1",1766.35374743562,-0.0350674795923369,0.101169868498296,-0.346619800073452,0.728876968782879,0.838633485980925
"DDAH2",2185.93609801619,-0.0343975696510903,0.068329051719728,-0.503410610645998,0.614675613093881,0.74886977858922
"DDB1",11867.9546847627,-0.185207593045099,0.0383860938523636,-4.82486167405895,1.40100467281346e-06,7.91345032906266e-06
"DDB2",605.661567892429,-0.321256717971426,0.0992442159001361,-3.23703215404199,0.00120779802086853,0.00401084324884156
"DDC",473.01680509026,-0.87619466558264,0.436550976553506,-2.00708442459583,0.044740674372798,0.0953397484168918
"DDC-AS1",0.125622636974819,-1.66417596423708,11.5130410966204,-0.144547035858805,0.885068517163095,NA
"DDHD1",492.47914442769,-0.417635729279323,0.0771884637938739,-5.41059775971949,6.28147208970805e-08,4.2582162161824e-07
"DDHD1-DT",0.467682109030027,0.228345373748404,2.91608955238983,0.0783053365289374,0.93758517256371,NA
"DDHD2",1395.20004427742,-0.112203094574549,0.0673993663614056,-1.66474999145985,0.0959626447644309,0.180869053401983
"DDI1",0.146247247333281,0.227094535181677,11.5289076840239,0.0196978362049313,0.984284416904251,NA
"DDI2",1699.94304560111,-0.753157991743079,0.111774610735895,-6.73818487744651,1.60377428728878e-11,1.64863786661326e-10
"DDIAS",43.9810319550418,-0.372072841356485,0.318110685393971,-1.16963327055702,0.24214858236588,0.376471946107549
"DDIT3",348.134918724389,-0.407842463616137,0.130528415412275,-3.12454925870327,0.00178077703086641,0.00567304359318343
"DDIT4",3173.3550871024,1.87178843748718,0.109629581087837,17.0737534423986,2.32743672213116e-65,3.41112392573398e-63
"DDIT4L",103.848958789146,-0.498003792751171,0.218473623553284,-2.27946872785635,0.0226392168766727,0.0532955150632323
"DDIT4L-AS1",0.186622518245015,0.226988024968809,11.5289076842476,0.0196885976699207,0.984291786759463,NA
"DDN",10.4749893767392,-0.845381179128455,0.460295594022621,-1.83660497755473,0.0662682319797351,0.132764752629126
"DDN-AS1",18.7818355199797,-0.971125522015257,0.378029366233148,-2.56891556254474,0.0102017311817397,0.0268116387244925
"DDO",33.7145844345021,0.228458583772985,1.68925667537012,0.135242078426554,0.892420478911644,0.95145454726182
"DDOST",10123.1105147864,-0.0992799660175532,0.0540615052646744,-1.83642622475083,0.0662946439609592,0.132801244261015
"DDR1",6937.59207377317,-0.255121305068162,0.0704917440237735,-3.61916574204947,0.000295554303804561,0.00112656759877565
"DDR2",1687.95260031711,3.72837282422271,0.227792135788304,16.3674343335875,3.26698852690601e-60,4.01359149320188e-58
"DDRGK1",1956.63083234771,-0.123520522899235,0.0647379398659144,-1.90800824300359,0.056390150894772,0.115868653088856
"DDT",657.921574207296,-0.761121958811015,0.137166219328781,-5.54890236485005,2.87468649380809e-08,2.03403142032237e-07
"DDTL",62.259871141396,0.0769953226477279,0.236734240434833,0.325239485873709,0.744999826340524,0.851321614433076
"DDX1",3185.47819130044,-0.0205016246095532,0.0547600430397888,-0.374390220888918,0.708114017417737,0.821711930014547
"DDX10",446.299804655498,-0.510115248761154,0.0743572407453064,-6.86033052932177,6.8701402078217e-12,7.29405802644208e-11
"DDX11",206.447117314241,0.211638609265639,0.179145498959402,1.18137832373673,0.237452465125178,0.370619273897193
"DDX11-AS1",5.6468815661391,-0.773838840569606,0.643620455050417,-1.20232170139619,0.229238912080861,0.361309704708543
"DDX11L1",0.518650379500784,2.91313433107988,3.50205890874059,0.831834759777786,0.405502220773312,NA
"DDX11L10",0.659640472816298,-1.05372849755316,1.99376617367539,-0.528511573456316,0.597144316438649,NA
"DDX11L16",0.50312137337404,-0.733298808278181,2.54647697692846,-0.287966007516267,0.773372759070493,NA
"DDX11L17",1.51064852021613,0.219219619363429,1.1098142676867,0.197528204264638,0.843414212394428,0.922192212419437
"DDX11L2",3.19403862225658,3.11285580459137,1.56226638906987,1.99252561942697,0.0463134170896845,0.0982650574925223
"DDX11L5",0.177045489140683,1.18859017487609,11.5289076833776,0.103096512481386,0.917886372912328,NA
"DDX11L9",0.221772576918929,-1.54978343170646,7.43906055340923,-0.208330530525957,0.834970894667956,NA
"DDX12P",86.2687053481794,0.584769561419994,0.282169753054698,2.07240342059851,0.0382278346395378,0.0834188934903
"DDX17",10657.8325262197,0.480731262360109,0.103820482271779,4.63040868083872,3.64944708546431e-06,1.95015869628799e-05
"DDX18",1496.57612771981,-0.0651844978405666,0.0616797592691929,-1.05682153453417,0.290593044294576,0.43270411004163
"DDX19A",1735.95375864378,0.0954620085735674,0.0472361892033856,2.02095067750989,0.0432848711024774,0.0927818542225701
"DDX19A-DT",7.51134751342583,0.0829983260132631,0.522120537874915,0.15896391731893,0.87369730209969,0.940517634014754
"DDX19B",641.292293617353,-0.409214542078649,0.0736325370104458,-5.5575233272296,2.73629424221021e-08,1.94269139655162e-07
"DDX20",600.005171831868,-0.0448738684026651,0.0789759153079929,-0.568196876575149,0.569901292101163,0.710413637534909
"DDX21",2167.54687428078,-0.32560894233472,0.0585430809912964,-5.56186891467377,2.66900748823853e-08,1.89868480471854e-07
"DDX23",3839.38964321318,-0.277677040056159,0.0865459692815896,-3.20843411150319,0.00133459885108036,0.00438716112352781
"DDX24",2632.39869049755,-0.00722746186186952,0.0380340512504798,-0.190026085159107,0.84928868993887,0.92587207565566
"DDX25",9.02643419689437,0.565469014441897,0.455045329501259,1.24266524185989,0.213991217348668,0.342271229127086
"DDX27",1424.54043362375,-0.160553471220071,0.0698746964195869,-2.29773407895716,0.0215769286940203,0.0511212882330815
"DDX28",211.095350195602,0.0915540837423227,0.112751122320249,0.812001529193472,0.416790754032921,0.568420024752918
"DDX31",316.782838967239,0.0462231652065023,0.0895335656319747,0.516266328501887,0.605668410006438,0.741367864313972
"DDX39A",898.669740329989,-0.116910539700997,0.0939937182315432,-1.24381226640062,0.213568664768203,0.341769866318926
"DDX39B-AS1",3.62153641597076,1.22077386332499,0.720021997138319,1.69546745540675,0.0899867789469121,0.171514841734543
"DDX3ILA1",4.02603095575293,-0.978348808313707,0.697540768918073,-1.40256864101461,0.160745508481328,0.272903667088405
"DDX3X",9458.45080377408,-0.020563042338114,0.0628269052871402,-0.327296756765815,0.743443445205589,0.850085757082876
"DDX3Y",3952.20519984079,-0.0202028878086746,0.06564409627787,-0.307763971997668,0.758261937957148,0.861058481607705
"DDX4",1.21272815656395,3.14619831327716,1.37980961573824,2.28016842134693,0.0225977014645402,0.0532127777980182
"DDX41",1664.29420773405,-0.00431157574864038,0.0595814388742258,-0.07236441130168,0.942311906181503,0.977613983223117
"DDX42",4189.42975714912,-0.0485785100518434,0.0605407425696408,-0.802410211535858,0.422315708089679,0.574004895934896
"DDX43",1.03408806995918,1.18902508176563,9.38209101568186,0.12673348401526,0.899151343095215,0.954073177053053
"DDX46",1755.52729776608,-0.306788813949693,0.0533043565351984,-5.75541726588728,8.64280430934859e-09,6.55785533154388e-08
"DDX47",1749.45408941151,-0.451407910208693,0.0627381384724383,-7.19511163703085,6.24096805862309e-13,7.32948179405866e-12
"DDX49",1040.6788992348,0.177942194846765,0.0855879699243969,2.07905614543665,0.0376121902650759,0.0822720220291376
"DDX5",8038.90429325743,0.422297140480474,0.0605564035021699,6.97361659639085,3.08895199341724e-12,3.38501595360835e-11
"DDX50",860.0456010448,0.252604497092531,0.0771663325553127,3.27350657634876,0.00106221918842993,0.00357525346500551
"DDX51",368.967155724218,0.766534487049435,0.141969634704658,5.39928477412843,6.69070973282311e-08,4.51731054213396e-07
"DDX52",1187.04202175791,-0.657541711624315,0.0739208366808632,-8.89521468030868,5.83064737428294e-19,1.12319511525195e-17
"DDX53",0.283307670272835,-0.73261705304109,11.5289076838233,-0.0635460941429044,0.949331655568287,NA
"DDX54",2082.39697035868,-0.261079416429725,0.0558675844150271,-4.67318247537297,2.96568054528292e-06,1.60081597729659e-05
"DDX55",482.258728320861,0.121462326916978,0.0871160766012172,1.39425846130542,0.163239569719567,0.276239709406604
"DDX56",1347.61014252982,0.115478178467325,0.062899549234225,1.83591424538366,0.0663703404994641,0.132931628993652
"DDX58",258.016254557998,0.231306075978807,0.160897695531281,1.4375971962497,0.15054837690889,0.259137597671058
"DDX59",335.465844389658,-0.101311409795436,0.0875589813083529,-1.15706473832366,0.247245911832283,0.382191885668333
"DDX59-AS1",1.19522327677006,-1.66740213853277,2.80544368147428,-0.59434525438648,0.552281216467863,0.695261796620333
"DDX6",2536.53137179651,-0.187916182313746,0.0715152967928551,-2.62763619450601,0.00859804155439196,0.0230365744533003
"DDX60",193.220460654675,0.967112344717238,0.230263111745229,4.20003159597393,2.66877735516797e-05,0.000123677696145007
"DDX60L",147.213731590937,1.02902245008651,0.193165593184255,5.3271518655238,9.97647472891772e-08,6.57974762252989e-07
"DEAF1",1336.15424876627,0.33433398024123,0.0638534149542808,5.23596084063185,1.64128751754143e-07,1.05309646094786e-06
"DECR1",1460.78077863352,0.137475971234365,0.0932709343009805,1.47394225505168,0.140497139431583,0.245034050691324
"DECR2",2161.96180164641,-0.225740575639078,0.121574861114858,-1.85680307235398,0.0633391764599571,0.127872276497458
"DEDD",881.288470896732,0.29145457611739,0.0865563519334894,3.36722342851679,0.000759291445083802,0.00264223301814638
"DEDD2",607.455123436933,-0.315475135345076,0.0781663174790491,-4.03594726628426,5.43824309739369e-05,0.000237568848713405
"DEF6",36.3461479483027,-0.648440056954773,0.288320555911982,-2.24902471800425,0.0245109234993613,0.0570957119380048
"DEF8",1908.62007758558,-0.051824073969824,0.067400799176122,-0.768894057686243,0.441956205340963,0.593417704665748
"DEFA3",2.22370699914832,0.227177478920553,11.5289076839157,0.0197050306194658,0.984278677705903,0.990232608841792
"DEFA4",0.248786883859513,-1.78803304472948,11.5094297855002,-0.155353747149322,0.876542445805662,NA
"DEFA6",0.437997534913482,-4.92743341303994,11.4714197096055,-0.429539981778716,0.66753030404449,NA
"DEFB1",30.4981319093163,0.46955777159807,0.503346505381333,0.932871822050964,0.350886152664239,0.498351397374542
"DEFB109A",0.729489619743403,-0.302506536731675,1.76827879986649,-0.171074005272536,0.864165575325075,NA
"DEFB131B",1.40655056333066,-2.23284449902463,1.50250117624401,-1.48608502564128,0.137256632582184,0.24055424655767
"DEFB132",0.712319122406957,2.06231498683775,11.5146179681077,0.179104073843334,0.857855983267376,NA
"DEGS1",2321.92279477617,0.00216352768186731,0.0662575295666188,0.03265331043911,0.973951056888901,0.990232608841792
"DEGS2",16.8576952896173,-0.716200722939731,0.329152900719435,-2.17589066167826,0.0295634372410966,0.0669969132956292
"DEK",1553.6898962768,0.135649869939874,0.0955293279347261,1.41998141170387,0.155613092702825,0.265846989046912
"DELE1",1371.26327723999,0.345513647520219,0.0556903936233461,6.20418756342523,5.49801828264211e-10,4.79440967987392e-09
"DELEC1",1.65822442517297,-1.77868421134787,1.09783498556628,-1.62017446586511,0.105194804816775,0.19445045565947
"DENND10",1094.03188837609,-0.0273367301302921,0.0581214585631195,-0.47033799230287,0.638113557928286,0.767831860418605
"DENND10P1",47.4543139394827,-0.15986323071093,0.254712364232597,-0.62762257808948,0.530251214430469,0.675880171704629
"DENND11",701.850071157475,-0.745443771474061,0.0869977469259212,-8.56854111530966,1.04804272708e-17,1.84323135621606e-16
"DENND1A",888.534188738528,-0.15918970359563,0.104310708951599,-1.52611083939134,0.126982263044965,0.226131375474454
"DENND1B",339.888005795011,-0.0336608623589517,0.140537673385748,-0.239514868490525,0.810706368552068,0.900098480868823
"DENND1C",1753.55474311877,-1.153893861524,0.128841073631986,-8.95594726895796,3.36830967469699e-19,6.56938342935844e-18
"DENND2A",1025.63015218487,1.54629911929913,0.137329167974254,11.2598011195191,2.07225849133614e-29,7.60394470129815e-28
"DENND2B",2358.41586380651,-0.341607377202957,0.112079404575375,-3.0479049964369,0.00230442768910577,0.00713939803750569
"DENND2B-AS1",0.161481199360358,0.22706320670745,11.5289076844121,0.0196951188198388,0.984286584643333,NA
"DENND2C",259.656069083601,-1.85926096356124,0.111074066773869,-16.738929414968,6.82038369122725e-63,9.39189319063392e-61
"DENND2D",48.6612338497043,-1.26503220876778,0.429271253408759,-2.94692970638589,0.00320946152323123,0.00961572321520875
"DENND3",846.833410804273,0.695470876776783,0.0949306478578702,7.32609428535702,2.36957112213661e-13,2.8997163800287e-12
"DENND3-AS1",37.6484932142607,0.428532251519855,0.27590179081062,1.55320576303907,0.120373984967064,0.216647239586683
"DENND4A",631.217931462447,-0.646699993687364,0.083217909834061,-7.77116362303383,7.7768362136554e-15,1.09067190367449e-13
"DENND4B",1393.71305165137,0.0734937841651156,0.104250067062768,0.704975893405091,0.480825238261693,0.631078403839463
"DENND4C",1073.84562219308,-0.390757842930715,0.0855742228012991,-4.56630314759672,4.96400754318174e-06,2.59615937076838e-05
"DENND5A",3148.50790876973,0.390799332383765,0.0702492150850581,5.56304197720335,2.65112085496063e-08,1.88756792235861e-07
"DENND5B",1432.08040423438,-0.724253245584996,0.0996277039454154,-7.26959687821175,3.60561863338832e-13,4.31950354636606e-12
"DENND5B-AS1",12.349673624052,-0.77832007327082,0.367051216165989,-2.12046722362268,0.0339666628018782,0.0754808036124022
"DENND6A",542.070753446204,0.249953836789531,0.0977564063196406,2.55690492521012,0.0105608077467498,0.0276249831697154
"DENND6A-DT",0.212154749652673,1.13764738980767,10.8688723194177,0.104670232235152,0.916637483414478,NA
"DENND6B",180.170337333501,1.35745408852331,0.197684829491837,6.86675903261135,6.56768674708032e-12,6.98342661244493e-11
"DENR",2648.95864146396,-0.0852747021675839,0.0455749785911768,-1.87108595118666,0.0613331685301576,0.124433892147884
"DEPDC1",175.633697423467,0.140460513951118,0.220339812204758,0.637472241378652,0.52381728551554,0.670133170474245
"DEPDC1-AS1",0.706027348504873,0.841290159821464,2.10004491839463,0.400605792977316,0.688710379932636,NA
"DEPDC1B",92.344310247971,0.206079021233626,0.217718235335878,0.946540012671443,0.343873223898646,0.490643366771868
"DEPDC4",24.1864483090518,-0.75353814430977,0.325170987861749,-2.31735970439696,0.0204841454733411,0.0488973858322577
"DEPDC5",368.852732062414,-0.22627454972835,0.102721787653322,-2.20279022491323,0.0276095374569113,0.06319757308842
"DEPDC7",278.54627706522,-2.38352126871286,0.203630959464665,-11.7051025786011,1.20014013523592e-31,4.83567718155668e-30
"DEPP1",366.507573428763,-0.539019011897888,0.161701631954274,-3.33341726600701,0.000857861807407464,0.00295123302913464
"DEPTOR",694.263121825394,-0.0254958845453829,0.184654386558129,-0.138073538466181,0.89018229868937,0.95104715382558
"DERA",733.755940897986,-0.710681220645982,0.0990422120149577,-7.17553865354555,7.2023044371468e-13,8.40727311615152e-12
"DERL1",1987.63015758583,-0.267233428026406,0.0583386811096508,-4.58072453719215,4.633678303856e-06,2.43457538052912e-05
"DERL2",1042.75781805202,0.241886735024171,0.0814663035118668,2.96916301092434,0.0029861214099802,0.00901882077330968
"DERL3",18.5325348521483,-0.677908331175029,0.517559401068366,-1.30981744274312,0.190257600912789,0.31195524985779
"DES",49.1708392661577,0.192212921641175,0.338436306740385,0.567944153192235,0.57007288968951,0.71057452316097
"DESI1",1492.16280471356,-0.155711578843352,0.0532453351918433,-2.9244172899339,0.00345101776849011,0.0102719011061638
"DESI2",2219.30504415251,-0.15741667231568,0.0971502909866732,-1.62034174799614,0.105158885605798,0.194400825481487
"DET1",178.909942311731,-1.24863801195135,0.112006214274937,-11.1479351394412,7.32873063813679e-29,2.57967201198012e-27
"DEUP1",0.929083640314655,0.830307238368047,1.8383177307447,0.451666882433696,0.651508979673617,0.778271630044131
"DFFA",1808.2005251465,-0.271709715047445,0.0439213250757348,-6.18628228039405,6.15996615283394e-10,5.35116366455196e-09
"DFFB",125.195972581693,0.0363847043501904,0.158743126732047,0.229204911728912,0.818709655187954,0.905657557774385
"DGAT1",1266.14802052112,-0.956615789675482,0.150774660645526,-6.34467214570292,2.22899619113701e-10,2.0328639935326e-09
"DGAT2",718.615061418332,-1.97755790016915,0.303496575094253,-6.51591504633952,7.22478583022785e-11,6.9136152148595e-10
"DGAT2-DT",0.138543208527066,-1.54630138156757,11.5167769332909,-0.13426511519015,0.893192937472672,NA
"DGAT2L6",0.156092529884009,0.227116907395795,11.5289076845796,0.0196997767359673,0.984282868884876,NA
"DGCR11",64.1200257595903,0.203677631801405,0.160861006939696,1.26617155814373,0.205451667857189,0.331874295832219
"DGCR2",6326.24548872806,-0.119879770843449,0.0545746743982846,-2.19661907588434,0.0280476626909532,0.0640483391672591
"DGCR5",63.3224257521752,-1.13627935091567,0.243554148809715,-4.66540749344176,3.08006039323184e-06,1.65755794664325e-05
"DGCR6",232.647697416682,0.161911061942281,0.126369854335339,1.28124751582469,0.200106741230491,0.324936837418592
"DGCR6L",1099.3649450865,-0.0562806797384997,0.0826541521774037,-0.680917754956851,0.49592353285771,0.645486137651515
"DGCR8",1175.97451974601,0.00607967246866408,0.0877569606861453,0.0692785212834281,0.944767922186348,0.978917437488071
"DGKA",674.492831676597,0.590172717185666,0.114178042928433,5.16888100416634,2.35499778108241e-07,1.47700086059778e-06
"DGKB",4.77702003019188,0.919483695336264,0.614580945686962,1.49611487598023,0.134623721987978,0.236779502390594
"DGKD",756.094148516693,-0.0284879661061492,0.105663696873626,-0.26960978036024,0.787460475261839,0.883052236386962
"DGKE",117.686213978805,0.195617611549903,0.166775496138727,1.17293976680594,0.240819960975541,0.374917993661884
"DGKG",6.61687009756861,-0.664516716753361,0.768206927305824,-0.865023072733652,0.387026125111096,0.536960183100879
"DGKH",219.942439816033,0.346447185335114,0.163039340452239,2.12492999771796,0.0335924544597166,0.074758502657099
"DGKI",54.9239416018453,-0.796681026393939,0.248235255463372,-3.20937904209779,0.00133022002896906,0.00437334046517415
"DGKK",222.282274465846,-3.11212405213834,0.212382605711639,-14.6533848273987,1.28168309517381e-48,1.0328470010047e-46
"DGKQ",1358.54405816692,0.290524924994478,0.137038615849854,2.12002232504151,0.0340041626196422,0.0755440407387176
"DGKZ",1868.35619942891,-0.0117019339611162,0.0847888383156202,-0.13801266998796,0.890230404171278,0.95104715382558
"DGLUCY",765.428317167681,0.0487935508298573,0.115133430422006,0.423800026204476,0.671711659012111,0.793702857056177
"DGUOK",1092.39268231089,0.0266838417806228,0.0736865698912165,0.36212625747156,0.717257682727466,0.828344870951374
"DGUOK-AS1",2.87488619179325,1.10471587606397,0.844724116235893,1.30778304399146,0.190946906938944,0.312676339869572
"DHCR24",23959.9335252011,-0.618777307790339,0.102378562852731,-6.044012443117,1.50327910096655e-09,1.24959140392781e-08
"DHCR24-DT",11.5617597014157,-0.487495901247531,0.455259374740412,-1.07080914374471,0.28425525469275,0.42533913625349
"DHCR7",5676.19972686204,-0.833267568136882,0.129925106366875,-6.41344534122565,1.42267137954666e-10,1.31957772443369e-09
"DHDDS",1429.63768983705,0.0553769417165499,0.0628739892635172,0.880760746458353,0.378447329895382,0.527598986584973
"DHDDS-AS1",1.83907973035392,1.73219374229752,1.00945218904503,1.71597403135678,0.0861667955009163,0.165568675062789
"DHDH",33.9341127191102,0.271798398144312,0.265260343443111,1.02464768994994,0.305529453564369,0.44917795549268
"DHFR",597.370961483441,-0.0850358924144733,0.1227283696799,-0.692878856260077,0.488385579673325,0.638193826465033
"DHFR2",229.318204128502,1.0007001261143,0.142358595611644,7.02943241196495,2.07375375097417e-12,2.3181274088722e-11
"DHH",1.29466629266177,0.251202031114787,1.60474767286803,0.156536778561476,0.875609931451556,0.941877519399778
"DHODH",966.750433906153,-0.387703388858975,0.131689389878023,-2.94407460781832,0.00323921902979943,0.00969097616388126
"DHPS",880.411243717101,0.254322145225264,0.0794150593836506,3.20244229745702,0.0013626759699986,0.00447023563603971
"DHRS1",718.38680361919,0.520325930377158,0.0771686216785663,6.74271380075303,1.5545524078629e-11,1.60000790332074e-10
"DHRS11",195.476984562265,-0.991821159686673,0.199502047775775,-4.97148360502746,6.64424839153132e-07,3.91588375389808e-06
"DHRS12",179.994818128927,0.107579729437271,0.114162918757208,0.942335134809081,0.346021085299039,0.492866180151435
"DHRS13",522.99849870487,-0.323762875076979,0.109558197643075,-2.95516795677628,0.00312498876351031,0.00939070364401624
"DHRS2",129.895821735511,0.392281142508301,0.21827492827597,1.79718827813486,0.072305734801735,0.142687112252054
"DHRS3",2752.19408498991,0.328967845258861,0.0711332752200988,4.62466889428297,3.75197259456682e-06,2.00238367046494e-05
"DHRS4",595.340385195954,0.323523442823584,0.0934688469984629,3.46129703331961,0.000537579314163945,0.00193602712625044
"DHRS4-AS1",367.402747568513,0.425048381288169,0.128119128362865,3.31760281793617,0.000907934919646871,0.00310403243606047
"DHRS4L1",12.9258543123674,0.13896968571941,0.470393870437143,0.295432603299578,0.767663430339302,0.867763334588588
"DHRS4L2",197.820550860271,0.760679109766069,0.149603491121589,5.08463475058768,3.68334190789106e-07,2.2471254843127e-06
"DHRS7",2680.29151482345,-0.154115149911488,0.10245977173119,-1.50415277437685,0.132542034364353,0.233910884109528
"DHRS7B",504.829891055614,-0.0748443950953253,0.0763509325092156,-0.980268251292038,0.326953722130885,0.472364915204026
"DHRS9",8.71227955339949,0.564557607297422,1.12948639752179,0.499835685083168,0.617190781374132,0.750372148256693
"DHRSX",676.500870397967,-0.0212320681954389,0.06787744921089,-0.312800030676941,0.754432592076569,0.858109722366478
"DHTKD1",1872.04676089387,-0.348832950611914,0.0678490326746183,-5.14131059590493,2.7282860000484e-07,1.6950000925437e-06
"DHX15",3430.955665172,-0.146171718538058,0.0459804437411556,-3.17899756167914,0.00147785334353625,0.00480575587072864
"DHX16",1678.08154338686,-0.138071913510072,0.0697228689469382,-1.98029592865937,0.0476702860198102,0.100607385956083
"DHX29",1458.67227663972,-0.262104602702192,0.0885700748151604,-2.95929074520018,0.00308348033800526,0.00927820677525368
"DHX30",2785.05451437617,0.0798417673812235,0.0583096990031047,1.3692707859283,0.170914646386583,0.286480930159212
"DHX32",1630.24651952859,-0.268691267432108,0.0841949893287985,-3.19129760065429,0.00141635308069829,0.0046267780120517
"DHX33",637.320272580541,-0.0860054629089612,0.0822792832370539,-1.0452869729209,0.295890356663183,0.438715264668561
"DHX34",562.152221069832,0.282446654588271,0.136999516418484,2.0616616902902,0.0392399562916537,0.0853248532187038
"DHX35",248.590186698698,0.450575486796905,0.102051106687683,4.41519451793742,1.00919201891807e-05,5.03430939055031e-05
"DHX36",1437.07653371102,-0.0908860897893586,0.0629391962670038,-1.44403003501661,0.148730526891441,0.256766857129799
"DHX37",800.392158324823,-0.391389162441275,0.0691433180868431,-5.66054932379287,1.50889211236999e-08,1.11059777151884e-07
"DHX38",2675.92726693135,-0.199333049846871,0.098838188584957,-2.01676146336426,0.0437204123132547,0.0935394377151091
"DHX40",1471.09458629447,0.0240762907453171,0.0668423036141131,0.360195406853597,0.718701009314825,0.829705868324112
"DHX57",653.897070679524,0.272201958756352,0.0699110192756293,3.89354870772483,9.87883557859838e-05,0.000410109950755065
"DHX58",126.458231791218,5.02540408605106,0.519742112613211,9.66903386139684,4.08213474741607e-22,9.5435131566923e-21
"DHX8",1591.1728905992,-0.0822610088509137,0.05963573459225,-1.37939122261779,0.167774164046087,0.282198395927721
"DHX9",3614.39322406219,0.0136456480735518,0.0615579186787285,0.221671693365213,0.824569467326945,0.909847223622943
"DHX9-AS1",6.5446329211479,0.590556739329637,0.535904949313912,1.10198037932975,0.270470201711547,0.409652758523889
"DIABLO",982.54447007009,-0.404806767100404,0.0650206148423602,-6.22582188867087,4.79038036543259e-10,4.20365940891007e-09
"DIAPH1",9205.09310707743,-0.99861654513469,0.110018608025703,-9.07679676242942,1.11817137934428e-19,2.23830759657559e-18
"DIAPH1-AS1",0.496098950517957,-0.718505693913094,6.71982787777313,-0.106923228835914,0.914849884882565,NA
"DIAPH2",332.125407012026,-0.295346194040915,0.121921523156972,-2.42242867701597,0.015417151822895,0.038442409609531
"DIAPH2-AS1",0.187166388329918,-0.732673565148619,11.5289076842681,-0.0635509959151114,0.949327752409178,NA
"DIAPH3",754.30266318357,0.281009319400397,0.117507908881345,2.39140771098351,0.0167839030034926,0.0413078834403939
"DICER1",2958.83881899574,0.0260989979403129,0.120217720855693,0.217097760251515,0.828132159404935,0.912711810597389
"DICER1-AS1",21.5594605034324,1.26230989896601,0.369695699682124,3.4144565383135,0.000639093888513842,0.0022610066394599
"DIDO1",2092.16720393801,-0.182783625745891,0.0745840358659954,-2.45070709332889,0.0142575920367795,0.0359047198177018
"DIMT1",413.338794376523,0.0641600157813069,0.0748841663357424,0.856790145645023,0.391560872746187,0.541393500649065
"DINOL",2.69581439321549,0.589585970429607,1.02119396027657,0.577349644988039,0.563703283233292,0.704861132784152
"DIO1",723.204325914088,-0.866197953751656,0.365139806200424,-2.37223643942069,0.0176807723312183,0.0431507952249482
"DIO2",17.4579346493986,0.916092121398274,0.422347272841909,2.16904945362624,0.0300789295770023,0.068007358464948
"DIO2-AS1",0.104672157855032,0.227208708641366,11.5289076840721,0.0197077394379061,0.984276516801117,NA
"DIO3",7728.70920299986,3.27460697303848,0.245040512339873,13.3635330001946,9.87629516234318e-41,6.11159776194185e-39
"DIO3OS",1712.92152991991,3.13839491193316,0.381343439827395,8.22983847146727,1.87466061884706e-16,3.00593374469258e-15
"DIP2A",1396.3765899686,0.558555114491061,0.105931556001685,5.27279250464495,1.34363446468693e-07,8.7238774492186e-07
"DIP2A-IT1",1.06806297781522,0.83582884647794,1.39878513279435,0.597539126547767,0.550147492381454,0.693516244357124
"DIP2B",1628.02930003133,-0.407682958047186,0.120018650259901,-3.39683005236557,0.000681712909223392,0.00239723431050325
"DIP2C",1369.23526528858,-0.968534204313258,0.0792796765311925,-12.2166770437338,2.53225250257412e-34,1.17524652258357e-32
"DIP2C-AS1",2.33129686836825,-0.304752449336254,2.21987558426335,-0.13728357187972,0.89080665522632,0.95123886735309
"DIPK1A",355.078819076393,0.442060387881483,0.108367641597599,4.07926555717602,4.51782054259433e-05,0.000201004115814839
"DIPK1B",154.898791355083,-0.42741034996236,0.161764451766468,-2.64217722308602,0.00823749401814438,0.0221867893694502
"DIPK1C",1.09692647003216,-5.46159902655616,1.85169136174271,-2.94951909340659,0.00318268906461978,0.00954463962396805
